Niffelheim Bloody Moon DLC,6,"20 Apr, 2020","Strategy, Action, Adventure, RPG, Indie, Simulation, Survival, Co-op, Crafting, Sandbox, Exploration, Multiplayer, Survival Horror"
Source of Survival,11,"23 Jul, 2021","Early Access, Action, Adventure, Casual, Action RPG, Action-Adventure, Life Sim, Exploration, Immersive Sim, 3D, Cinematic, Realistic, Building, Crafting, Dinosaurs, Management, Nature, Post-apocalyptic, Relaxing, Sci-fi"
The lost artifacts,,"7 Oct, 2020","RPG, Adventure, Crafting, Singleplayer, Action RPG, 2D, Atmospheric, Action-Adventure, Exploration, 2D Platformer, Choose Your Own Adventure, CRPG, Colorful, Cute, Building, Choices Matter, Combat, Indie"
Voxel Printer,,"5 Jun, 2021","Voxel, Sandbox, Crafting, Experimental, Casual, Atmospheric, Puzzle, Arcade, Building, Word Game, FPS, Solitaire, Time Management, 3D, Colorful, Cute, Education, PvP, Tutorial, Multiplayer"
Snow Survival,27,"19 Mar, 2021","Early Access, Action, Adventure, Open World, Survival, Exploration, Sandbox, Base Building, Open World Survival Craft, FPS, Horror, Survival Horror, First-Person, Nature, Supernatural, Thriller, Mystery, Zombies, Crafting, Physics"
Thalassophobia,5,"24 Jul, 2021","Lovecraftian, Action, Horror, Underwater, Roguelike, Naval Combat, Management, Roguevania, Grid-Based Movement, Action Roguelike, 2D, RPG, Alternate History, Tower Defense, Crafting, Resource Management, Singleplayer"
SPAGHET 2: Al Dente Chapter,6,"1 Jan, 2021","Action, Survival, Horror, Survival Horror, 3D, Crafting, Singleplayer, Indie, Adventure"
Seeds of Friendship,5,"16 Mar, 2021","Casual, Life Sim, Open World, Management, Nature, Romance, Building, Crafting, Character Customization, 3D, Cute, Third Person, Simulation, Relaxing, Early Access, Colorful, Farming Sim, Singleplayer, Sandbox, Indie"
Pottery Crafts: Hand-Made Simulator,7,"15 Mar, 2018","Casual, Crafting, 2D, Indie, Hand-drawn, Colorful"
Incremental Epic Breakers - Epic Pack,,"17 Mar, 2021","Action, Strategy, Free to Play, Tower Defense, Crafting, 2D, Singleplayer, Auto Battler"
Potion Meister,1,"3 May, 2021","Simulation, Relaxing, Time Management, Resource Management, Crafting, Sandbox, Management, Agriculture, Inventory Management, Indie, Early Access, Farming Sim, First-Person, 3D, Singleplayer"
Make A Jigsaw Puzzle,5,"28 Dec, 2018","Simulation, 3D, Puzzle, VR, Crafting, Singleplayer, Indie, Casual, Relaxing, Clicker, Tabletop, Board Game, Physics, Level Editor, Puzzle Platformer"
Nullmaze,7,"20 May, 2021","Early Access, Action, Sandbox, Pixel Graphics, Dungeon Crawler, 2D, Crafting, Roguelite, Action-Adventure, Open World Survival Craft, Destruction, Isometric, Adventure, Open World, Colorful, Choices Matter, Procedural Generation, Combat, Retro, Fantasy"
Outpost On Syrinx,5,"30 Apr, 2020","Open World Survival Craft, Early Access, Building, Exploration, Sci-fi, Crafting, Simulation, Sandbox, Indie, Atmospheric, Relaxing, Singleplayer, Immersive Sim, Adventure, First-Person, Colorful, Base Building, Casual, Great Soundtrack"
Particubes,,2021,"Building, Crafting, Free to Play, Moddable, Co-op, Online Co-Op, Action, Simulation, Experimental, Multiplayer, Programming, 3D, Voxel, Casual, Singleplayer, Exploration, Third Person, Team-Based, Platformer, Sandbox"
动绘（Drawing）,,"5 Sep, 2020","Casual, Story Rich, Memes, Crafting, Relaxing, Platformer, Exploration, Card Game, 2D Platformer, Trading Card Game, Spectacle fighter, 2D, Anime, Cute, Colorful, Hand-drawn, Puzzle, Level Editor, Singleplayer, Multiplayer"
Desperation,5,"14 May, 2021","Early Access, Action, RPG, Action RPG, FPS, Third-Person Shooter, 3D, First-Person, Realistic, Third Person, Crafting, Survival, Survival Horror, Base Building, Gun Customization, Inventory Management, PvE, PvP, Multiplayer, Online Co-Op"
Rift Drifter,6,"31 May, 2021","Early Access, Action, Adventure, RPG, Online Co-Op, Action RPG, Action-Adventure, Platformer, 2D Platformer, Exploration, Metroidvania, Side Scroller, Souls-like, 2D, Pixel Graphics, Fantasy, Magic, Old School, Story Rich, Controller"
Zibbs - Alien Survival,4,"8 Nov, 2020","Indie, Action, Violent, Aliens, Open World Survival Craft, Base Building, Singleplayer, Third Person, Crafting, Exploration, Sci-fi, Difficult, Open World, Survival, Beautiful, Walking Simulator, Experimental, Realistic, Simulation"
Lonelyland VR,5,"9 Nov, 2016","VR, Survival, Crafting, FPS, Open World, Action, Adventure, Sandbox, Exploration, Post-apocalyptic, Difficult, Building, Indie, Roguelike"
RECOG The First Wave,11,"15 Jun, 2018","Open World Survival Craft, Casual, Strategy, Simulation, Indie, Crafting, Sandbox, Difficult, Procedural Generation, Base Building, Resource Management, Singleplayer, Survival, Moddable, Open World, Sci-fi"
Crafting Block World,27,"4 Sep, 2019","Simulation, Casual, Action, Adventure, Indie, Sandbox, Singleplayer, Exploration, Building, Open World, Procedural Generation, Mining, Base Building, Crafting, Colorful, Choose Your Own Adventure, Replay Value, Character Customization, Loot, Voxel"
Incremental Epic Hero - Global Skill Slot Pack,1,"22 Feb, 2021","Adventure, Free to Play, RPG, Strategy, Crafting, 2D, Anime, Class-Based, Singleplayer, Cute, Character Customization, Clicker, Auto Battler"
Caravan Trade Tycoon,9,"17 Aug, 2020","Early Access, Turn-Based Tactics, Trading, Sandbox, Management, Economy, Capitalism, Medieval, RPG, Crafting, Strategy, Turn-Based Strategy, 2D, Cute, Simulation, Nonlinear, Colorful, Cartoony, Tactical, Inventory Management"
Elixir of Life,3,"26 Apr, 2021","Early Access, Farming Sim, Crafting, Party-Based RPG, 2D, Pixel Graphics, Dungeon Crawler, Sandbox, Survival, Open World, Mining, Strategy RPG, RPG, Building, Roguelite, JRPG, Tactical RPG, Strategy, Inventory Management, Simulation"
DeHexTD,1,"8 Jul, 2021","Strategy, Tower Defense, Casual, RTS, Minimalist, Crafting, Singleplayer, 3D"
Shadoworlds,,"4 Jun, 2021","Real Time Tactics, Party-Based RPG, Sci-fi, Exploration, Action RPG, Isometric, Survival, Crafting, Pixel Graphics, Space, Strategy, Resource Management, Character Customization, 1990's, Retro, Cyberpunk, Robots, RPG, Aliens, Anime"
Nemesis - RPG,7,"4 Feb, 2021","RPG, JRPG, Action-Adventure, Pixel Graphics, Fantasy, Crafting, Singleplayer, Adventure, Indie, RPGMaker"
Craftica,,"26 Mar, 2020","Building, Simulation, Physics, Crafting, Automation, Mechs, Robots, Automobile Sim, Survival, City Builder, Programming, Voxel, Sandbox, Open World, Casual, First-Person, Third Person, 3D, Indie, Early Access"
Factorybelts 2,1,"7 Dec, 2017","Casual, Puzzle, Logic, 3D, Simulation, Crafting, Level Editor, Resource Management, Building, Singleplayer, Stylized, Clicker, Early Access, Indie, Sequel"
Isle Of Spirits,1,"10 Jun, 2020","Casual, Indie, Simulation, Survival, Crafting, Building, Procedural Generation, Open World Survival Craft, Life Sim, Voxel, 3D, Third Person, Colorful, Cute, Minimalist, Relaxing, Family Friendly, Supernatural, Base Building, Resource Management"
Starvoly,9,"14 Mar, 2021","RPG, Survival, Crafting, Resource Management, Adventure, Open World Survival Craft, Building, Base Building, Life Sim, Singleplayer, Action RPG, Exploration, Casual, Top-Down, 3D, Simulation, Agriculture, Hunting, Colorful, Cooking"
V.O.D.K.A. Open World Survival Shooter,44,"12 Mar, 2021","RPG, Casual, Adventure, Simulation, Action, Indie, Survival, Open World, Sandbox, Open World Survival Craft, Exploration, FPS, Survival Horror, Realistic, Atmospheric, Post-apocalyptic, Crafting, Multiple Endings, Stealth, Singleplayer"
Mind Lock,1,"5 Mar, 2021","Early Access, Metroidvania, Crafting, RPG, Magic, Fantasy, 2D, Hack and Slash, Abstract, Hand-drawn, Souls-like, Casual, Action RPG, Adventure, Action, Roguelike, Colorful, Psychedelic, Surreal, 2D Platformer"
Silver Cats,1,"18 Dec, 2020","RPG, Fantasy, CRPG, 3D, Third Person, Hand-drawn, Demons, Magic, Werewolves, Swordplay, Medieval, Exploration, Lore-Rich, Crafting, Inventory Management, Singleplayer, Old School, Indie"
Hyforge,5,"7 Apr, 2021","Roguelike, Perma Death, First-Person, Looter Shooter, Singleplayer, Pixel Graphics, Procedural Generation, RPG, Crafting, Dungeon Crawler, Roguelite, Action RPG, Adventure, Medieval, Fantasy, Old School, 3D, Early Access, Action Roguelike, Open World"
Cold Wind,13,"8 Jan, 2021","Adventure, Simulation, Idler, Survival, Open World, Open World Survival Craft, Life Sim, 3D, Cute, Atmospheric, First-Person, Casual, Realistic, Colorful, Relaxing, Crafting, Multiple Endings, Choices Matter, Resource Management, Singleplayer"
Taiga,2,"8 Oct, 2020","Early Access, Cinematic, Survival, Open World Survival Craft, Fishing, Crafting, Agriculture, Driving, Atmospheric, Relaxing, Perma Death, Offroad, Singleplayer, Simulation, First-Person, Indie, Realistic, 6DOF, Open World, Nature"
Discouraged Workers - Tarot PNP Pack,1,"2 Mar, 2018","Indie, Card Game, Crafting, Based On A Novel, Anime, Psychological, Female Protagonist, Local Multiplayer"
Urban Survival,6,"25 Sep, 2020","Real Time Tactics, City Builder, Life Sim, Survival, Open World, Base Building, Economy, Crafting, Perma Death, Physics, Action RPG, Cartoony, Action, Character Customization, First-Person, Simulation, Loot, Combat, Singleplayer, Early Access"
Model Building Restoration,,"31 May, 2021","Outbreak Sim, Bullet Hell, Shoot 'Em Up, Souls-like, Racing, Hack and Slash, Sports, Dungeon Crawler, BMX, Boxing, Automobile Sim, Farming Sim, Life Sim, Action RPG, Action-Adventure, 3D, Base Building, Building, Crafting, Physics"
Piece Of Mind,3,"25 May, 2021","Action, Adventure, Simulation, Open World Survival Craft, Third-Person Shooter, Third Person, Atmospheric, Building, Crafting, Indie, Early Access, Inventory Management, Hunting, Co-op, Singleplayer"
Pokon Factory Survival,,"7 Dec, 2020","Immersive Sim, Survival, Crafting, 3D, Simulation, Singleplayer, Strategy"
The Little Trashmaid Puzzletime,8,"13 May, 2021","Casual, Board Game, Puzzle, Idler, Solitaire, 2D, Anime, Cartoon, Cartoony, Colorful, Cute, Hand-drawn, Stylized, Comic Book, Comedy, Crafting, Drama, Emotional, Family Friendly, Fantasy"
Welcome To Graystone,1,"20 Jul, 2021","Exploration, Third-Person Shooter, Sandbox, PvP, 3D, Third Person, Open World, Action, Realistic, Sci-fi, Space, Atmospheric, Crafting, Survival, Physics, Adventure, Cinematic, Futuristic, Inventory Management, Co-op"
Project Alpha 002,7,"28 Oct, 2016","Early Access, Action, Indie, Gore, Violent, Crafting, Survival, Zombies, FPS, Adventure, Horror, Shooter, Action-Adventure"
Rayless,8,"25 Jan, 2017","Indie, Strategy, RPG, Crafting, Replay Value, Turn-Based Combat"
Toodles & Toddlers,2,"16 Feb, 2021","Action, 3D, Physics, Survival, Survival Horror, Sandbox, Crafting, Surreal, Puzzle, Strategy, Resource Management, Perma Death, Exploration, Open World, Dark Humor, Dark Fantasy, Horror, Cartoony, Fantasy, Dark"
Lux: The Journey,,"8 Jun, 2021","Adventure, Casual, Sandbox, Exploration, Crafting, Platformer, Walking Simulator, Survival, Building, 3D Platformer, 3D, Collectathon, Colorful, First-Person, Atmospheric, Fantasy, Magic, Nature, Parkour, Sci-fi"
Pandemic Train,,TBA,"Strategy, Action, Simulation, Crafting, 3D, Story Rich, Atmospheric, Singleplayer, Exploration, America, Choices Matter"
Little Big Guy,1,"10 Jun, 2021","Adventure, Action, Strategy, Action-Adventure, Strategy RPG, Choose Your Own Adventure, Third-Person Shooter, Top-Down, Third Person, Crafting, Nature, Survival, Building, Zombies, Character Customization, Base Building, Singleplayer, Fishing, Farming, Indie"
Millville,,2022,"Building, Crafting, Life Sim, Character Customization, Cute, Relaxing, Simulation, Open World, 3D, Strategy, Indie, Casual, Colorful, Comedy, Singleplayer"
Endgame: Road To Salvation,4,"16 Apr, 2021","Early Access, Indie, Action, Adventure, RPG, Shooter, Action RPG, Survival, Co-op, Vehicular Combat, Horror, Zombies, Crafting, Difficult, Post-apocalyptic, Survival Horror, Local Co-Op, Split Screen, Twin Stick Shooter, Atmospheric"
Elven Magic Demo,,"20 Apr, 2020","Adventure, RPG"
Chinese Architect,,2022,"Simulation, Building, Crafting, City Builder, Education, First-Person, Management, 3D, Realistic, Atmospheric, Economy, Family Friendly, Historical, Medieval, Relaxing, Resource Management, Singleplayer, Adventure, Indie"
The Rebellion,7,"1 Apr, 2021","Early Access, Medieval, Strategy, Open World, RTS, RPG, War, PvP, PvE, Multiplayer, Online Co-Op, Base Building, Third Person, Top-Down, Strategy RPG, Action RTS, Action, Dark Fantasy, Crafting, 3D"
Meister,,"22 Jan, 2019","Strategy, Indie, Automation, Management, Resource Management, Choices Matter, Crafting, Trading, Simulation, Casual, Board Game, Puzzle, 2D, Logic, PvE, Singleplayer"
Open World Foreva,1,"7 Jun, 2021","Early Access, Massively Multiplayer, 2D, Base Building, Survival, Building, Open World, Strategy, Tactical, Crafting, Hack and Slash, Multiplayer, Resource Management, Sandbox, Procedural Generation, Colony Sim, RTS, PvP, Exploration, Top-Down"
Survival on Amazonia,1,"10 Mar, 2021","RPG, Survival, Sexual Content, Nudity, Adventure, Turn-Based Tactics, Singleplayer, JRPG, Anime, Pixel Graphics, Romance, 2D, Crafting, Fantasy, Open World, Turn-Based Combat, Turn-Based Strategy"
Infinite Survival,7,"23 Apr, 2018","Adventure, Indie, Strategy, RPG, Roguelike, Crafting, Pixel Graphics, Survival, Turn-Based, Turn-Based Combat, Procedural Generation, Inventory Management, Grid-Based Movement, Simulation, Sandbox, 2D, Perma Death, Top-Down, Singleplayer, Turn-Based Strategy"
Hard to be a King,8,"29 Jun, 2020","Voxel, Simulation, Building, Survival, Medieval, Fantasy, Resource Management, Crafting, Mining, Hunting, Strategy, Zombies, Combat, Indie, Early Access, Inventory Management, City Builder, Base Building, Singleplayer"
Red Planet: Survive,16,"14 Sep, 2017","Adventure, Early Access, Action, Open World Survival Craft, Survival, Base Building, Space, Sci-fi, Simulation, Indie, Open World, Space Sim, Singleplayer, Building, Crafting, First-Person, Sandbox, Atmospheric, Resource Management, Exploration"
Bloody trains,9,"17 Dec, 2019","Life Sim, Real Time Tactics, Survival, Management, Trains, Crafting, Automobile Sim, 2D, Cute, Simulation, Colorful, Pixel Graphics, Resource Management, Cartoon, Cartoony, Capitalism, Economy, Singleplayer, Indie, Action"
Acucalypse,13,"26 Apr, 2018","Strategy, Action, Indie, Early Access, Building, Simulation, Comedy, Funny, Tower Defense, Crafting, Cartoony, Cartoon, Destruction, Base Building, Resource Management, Management, Flight"
Epidemic,9,"4 Mar, 2021","Base Building, Zombies, Open World, Inventory Management, Building, Survival, Team-Based, Pixel Graphics, Tower Defense, Adventure, Shooter, Action, Simulation, Sandbox, Crafting, Strategy, Looter Shooter, 2D Platformer, 2D, 2.5D"
Bit Orchard,3,"19 May, 2021","Casual, Simulation, Farming Sim, Top-Down, Life Sim, 1990's, 1980s, 2D, Adventure, Stylized, Action-Adventure, Crafting, CRPG, Exploration, Cartoon, Agriculture, Building, Family Friendly, Old School, Controller"
Ficterra,,"27 Feb, 2019","Open World Survival Craft, Sandbox, Exploration, Voxel, Building, First-Person, Procedural Generation, Moddable, Crafting, Multiplayer, Adventure, 3D, PvP, Co-op, Online Co-Op, Singleplayer, Early Access, Indie"
Profectus,,"30 Jul, 2021","Simulation, Adventure, Crafting, Base Building, Sandbox, Open World, Early Access, Indie, Exploration, Nature, 3D, First-Person, Singleplayer, Survival"
Incremental Epic Hero - IEH2 Support Pack,,"27 Mar, 2021","Strategy, Action, Adventure, Free to Play, RPG, Tower Defense, Puzzle, Crafting, 2D, Anime, Singleplayer, Colorful, Cute, Destruction, 2D Platformer, Puzzle Platformer, Inventory Management, Clicker, Idler, Auto Battler"
Everpixel Valley,,,"Hack and Slash, Sandbox, Crafting, Base Building, Dinosaurs, RPG, Farming Sim, Action RPG, Simulation, 2D, Top-Down, Pixel Graphics, Fantasy, Loot, Early Access, Singleplayer, Farming, Indie"
Elusive World,,Not Yet Available,"Adventure, Exploration, Survival, Action, Crafting, Inventory Management, Open World, Cartoon, Hack and Slash, Combat, Third Person, Singleplayer, PvE, RPG, Story Rich, Action RPG, Action-Adventure, Violent, Indie"
Pest Control,3,"15 Jul, 2021","Turn-Based Tactics, Exploration, Tactical RPG, Time Management, Immersive Sim, Hidden Object, PvE, Tutorial, Tower Defense, Strategy RPG, Turn-Based Strategy, Character Customization, Base Building, Strategy, 3D, Economy, Management, Trading, Artificial Intelligence, Crafting"
Just Us,,TBD,"Survival, Adventure, Crafting, Action, Early Access, Casual, Open World, Multiplayer, Indie, Building, Free to Play, Base Building, Co-op"
Brewmaster,,Coming Soon,"Immersive Sim, Simulation, Sandbox, Crafting, Physics, Relaxing, 3D, First-Person, Education, Realistic, Singleplayer, Replay Value"
Just Us,,TBD,"Survival, Adventure, Crafting, Action, Early Access, Casual, Open World, Multiplayer, Indie, Building, Free to Play, Base Building, Co-op"
Brewmaster,,Coming Soon,"Immersive Sim, Simulation, Sandbox, Crafting, Physics, Relaxing, 3D, First-Person, Education, Realistic, Singleplayer, Replay Value"
Wunderhaven,,Jul 2021,"Adventure, RPG, Simulation, Crafting, Exploration, Hack and Slash, Farming Sim, Base Building, Action Roguelike, Top-Down, Combat, Resource Management, Cute, Singleplayer, Agriculture, Fishing, Loot"
